Status/Disposal,Ear Tag,Ear Tag Location,Brand,Brand Location,Tattoo,Tattoo Location,Other ID,Other ID Location,Name,Registration Number,Breeder,Breeder Member Number,Owner,Owner Member Number,Date of Birth,Birth Method,Sire,Dam,Status,Type or Sex,Percent Purebred,Breed,Breed 1,Breed 2,Breed 3,Breed Comp 1,Breed Comp 2,Breed Comp 3,Horns,Color Markings,EPDType,EPD Reporting Period,Calving Ease Direct EPD,Calving Ease Direct Acc,Birth Weight EPD,Birth Weight Acc,Weaning Weight EPD,Weaning Weight Acc,Yearling Weight EPD,Yearling Weight Acc,Milk EPD,Milk Acc,Total Maternal EPD,Calving Ease Maternal EPD,Calving Ease Maternal Acc,Scrotal Circumference EPD,Scrotal Circumference Acc,Ribeye Area EPD,Ribeye Area Acc,Marbling EPD,Marbling Acc,Fat Thickness EPD,Fat Thickness Acc,Carcass Weight EPD,Carcass Weight  Acc,Percent Retail Cuts EPD,Percent Retail Cuts Acc,Intramuscular Fat EPD,Intramuscular Fat Acc,Birth Weight,Adjusted Birth Weight,Birth Contemp Group,Birth contemporaries,Birth Weight Ratio,Birth Height,Calving Ease,Birth Code,Nurse Code,Twin code,Dam Teat Score,Dam Udder Score,Dam Gestation Length,Weaning Date,Weaning Weight Date,Weaning Weight,Adjusted Weaning Weight,Weaning Contemp Group,Weaning Contemporaries,Weaning Weight Ratio,Weaning WDA,Weaning Height,Weaning Frame Score,Weaning Mgmt Code,Weaning Pasture Code,Weaning Sheath/Namvel,Yearling Date,Yearling Weight Date,Yearling Weight,Adjusted Yearling Weight,Yearling Contemp Group,Yearling Contemporaries,Yearling Weight Ratio,Yearling WDA,Yearling ADG,Yearling ADG Ratio,Yearling Height,Yearling Frame Score,Yearling Mgmt Code,Yearling Pasture Code,Yearling Sheath/Navel
0,,,C0271,RH,E653L,,,,ARTESIAN E653L,1T323348,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/25/2023,NS,AF178217,X185988,Active,C,,,AA,AN,,50,50,,,,N,20240808,-3.9,0.06,1.7,0.07,42,0.03,79,0.01,28,0.02,49.073997,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,508L,,,,ARTESIAN 508L,1T323349,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/11/2023,NS,AF87058,X192164,Active,C,,,AA,AR,,50,50,,,,N,20240808,-4.5,0.05,1.2,0.04,41,0.03,77,0.01,25,0.02,45.9805,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E600L,,,,ARTESIAN E600L,1T323350,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/27/2023,NS,AF40212,X209701,Active,C,,,AA,AN,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,21299-4,5,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G905L,,,,ARTESIAN G905L,1T323351,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/15/2023,NS,AF178222,X209886,Active,C,,,AA,AR,,50,50,,,,N,20240808,-4.9,0.06,2.4,0.06,47,0.03,84,0.01,28,0.02,51.275497,,,,,,,,,,,,,,,,,0,,21296-2,13,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G953L,,,,ARTESIAN G953L,1T323352,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/7/2023,NS,AF40212,X210023,Active,C,,,AA,AN,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,0,21296-3,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9735L,,,,ARTESIAN 9735L,1T323353,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/8/2023,NS,AF62449,X273021,Active,C,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E649L,,,,ARTESIAN E649L,1T323354,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/15/2023,NS,AF31519,X185986,Active,C,,,AA,AN,,50,50,,,,N,20240808,-0.5,0.1,0.4,0.08,47,0.06,83,0.01,24,0.04,46.999,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,532L,,,,ARTESIAN 532L,1T323355,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/9/2023,NS,AF101957,X192188,Active,S,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,540L,,,,ARTESIAN 540L,1T323356,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/5/2023,NS,AF101957,X192196,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-7,3,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,509L,,,,ARTESIAN 509L,1T323357,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/13/2023,NS,AF87058,X192165,Active,C,,,AA,AR,,50,50,,,,N,20240808,-4.5,0.05,1.2,0.04,41,0.03,77,0.01,25,0.02,45.9805,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,510L,,,,ARTESIAN 510L,1T323358,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/13/2023,NS,AF87058,X192166,Active,S,,,AA,AR,,50,50,,,,N,20240808,-4.5,0.05,1.2,0.04,41,0.03,77,0.01,25,0.02,45.9805,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,512L,,,,ARTESIAN 512L,1T323359,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/13/2023,NS,AF178222,X192168,Active,S,,,AA,AR,,50,50,,,,N,20240808,-4.9,0.06,2.4,0.06,47,0.03,84,0.01,28,0.02,51.275497,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G926L,,,,ARTESIAN G926L,1T323360,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/15/2023,NS,AF101957,X209907,Active,S,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,0,21296-4,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9046L,,,,ARTESIAN 9046L,1T323361,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/16/2023,NS,AF87030,X272980,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E697L,,,,ARTESIAN E697L,1T323362,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/13/2023,NS,AF101957,X209629,Active,S,,,AA,AN,HP,50,25,25,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9301L,,,,ARTESIAN 9301L,1T323363,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/8/2023,NS,AF40212,X272998,Active,S,,,AA,AR,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,20826-9,3,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9430L,,,,ARTESIAN 9430L,1T323364,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/14/2023,NS,AF62449,X273004,Active,C,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-7,3,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,534L,,,,ARTESIAN 534L,1T323365,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/11/2023,NS,AF101957,X192190,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E698L,,,,ARTESIAN E698L,1T323366,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/17/2023,NS,AF87058,X209630,Active,C,,,AA,AN,HP,50,25,25,,,N,20240808,-4.5,0.05,1.2,0.04,41,0.03,77,0.01,25,0.02,45.9805,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G934L,,,,ARTESIAN G934L,1T323367,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/12/2023,NS,AF31519,X210004,Active,C,,,AA,AR,,50,50,,,,N,20240808,-0.5,0.1,0.4,0.08,47,0.06,83,0.01,24,0.04,46.999,,,,,,,,,,,,,,,,,0,,21296-2,13,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E636L,,,,ARTESIAN E636L,1T323368,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/30/2023,NS,AF40212,X209705,Active,C,,,AA,AN,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,21299-4,5,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9791L,,,,ARTESIAN 9791L,1T323369,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/11/2023,NS,AF87030,X273028,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E617L,,,,ARTESIAN E617L,1T323370,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/4/2023,NS,AF36497,X209618,Active,S,,,AA,AN,,50,50,,,,N,20240808,-3.8,0.12,2.3,0.08,46,0.05,84,0.01,26,0.04,49.418,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E616L,,,,ARTESIAN E616L,1T323371,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/1/2023,NS,AF87030,X186032,Active,S,,,AA,AN,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,20826-9,3,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,515L,,,,ARTESIAN 515L,1T323372,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/9/2023,NS,AF101957,X192171,Active,S,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9582L,,,,ARTESIAN 9582L,1T323373,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/16/2023,NS,AF62449,X273013,Active,S,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,209L,,,,ARTESIAN 209L,1T323374,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/14/2023,NS,AF31519,X94185,Active,S,,,AA,AN,XX,50,25,25,,,N,20240808,-0.5,0.1,0.4,0.08,47,0.06,83,0.01,24,0.04,46.999,,,,,,,,,,,,,,,,,0,,20624-5,4,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,416L,,,,ARTESIAN 416L,1T323375,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/11/2023,NS,AF112600,X93883,Active,S,,,AA,AN,,50,50,,,,N,20240808,-7.3,0.09,2.4,0.1,43,0.07,79,0.01,26,0.04,47.803,,,,,,,,,,,,,,,,,0,,20624-5,4,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,519L,,,,ARTESIAN 519L,1T323376,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/17/2023,NS,AF178222,X192175,Active,C,,,AA,AR,,50,50,,,,N,20240808,-4.9,0.06,2.4,0.06,47,0.03,84,0.01,28,0.02,51.275497,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E629L,,,,ARTESIAN E629L,1T323377,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/18/2023,NS,AF40212,X209703,Active,C,,,AA,AN,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,21299-4,5,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,974L,,,,ARTESIAN 974L,1T323378,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/17/2023,NS,AF178217,X273069,Active,C,,,AA,AN,,50,50,,,,N,20240808,-3.9,0.06,1.7,0.07,42,0.03,79,0.01,28,0.02,49.073997,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G965L,,,,ARTESIAN G965L,1T323379,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/15/2023,NS,AF101957,X210035,Active,S,,,AA,AN,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,21296-1,20,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,524L,,,,ARTESIAN 524L,1T323380,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/17/2023,NS,AF178222,X192180,Active,C,,,AA,AR,,50,50,,,,N,20240808,-4.9,0.06,2.4,0.06,47,0.03,84,0.01,28,0.02,51.275497,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,537L,,,,ARTESIAN 537L,1T323381,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/2/2023,NS,AF101957,X192193,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E628L,,,,ARTESIAN E628L,1T323382,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/1/2023,NS,AF178217,X185978,Active,S,,,AA,AN,,50,50,,,,N,20240808,-3.9,0.06,1.7,0.07,42,0.03,79,0.01,28,0.02,49.073997,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E675L,,,,ARTESIAN E675L,1T323383,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/17/2023,NS,AF40212,X209711,Active,C,,,AA,AN,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,21299-4,5,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G947L,,,,ARTESIAN G947L,1T323384,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/11/2023,NS,AF178217,X210017,Active,C,,,AA,AN,,50,50,,,,N,20240808,-3.9,0.06,1.7,0.07,42,0.03,79,0.01,28,0.02,49.073997,,,,,,,,,,,,,,,,,0,,21296-2,13,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G923L,,,,ARTESIAN G923L,1T323385,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/13/2023,NS,AF101957,X209904,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,21296-2,13,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,520L,,,,ARTESIAN 520L,1T323386,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,12/5/2023,NS,AF101957,X192176,Active,S,,,AA,AR,,50,50,,,,N,20240808,-3.4,0.08,1.8,0.08,43,0.06,79,0.01,25,0.04,46.613,,,,,,,,,,,,,,,,,0,,20826-9,3,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9227L,,,,ARTESIAN 9227L,1T323387,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,11/8/2023,NS,AF62449,X272995,Active,S,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G970L,,,,ARTESIAN G970L,1T323388,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/20/2023,NS,AF87058,X210040,Active,S,,,AA,AN,,50,50,,,,N,20240808,-4.5,0.05,1.2,0.04,41,0.03,77,0.01,25,0.02,45.9805,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9728L,,,,ARTESIAN 9728L,1T323389,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,9/30/2023,NS,AF62449,X273020,Active,S,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9512L,,,,ARTESIAN 9512L,1T323390,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/3/2023,NS,AF62396,X273011,Active,S,,,AA,AR,,50,50,,,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9768L,,,,ARTESIAN 9768L,1T323391,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/14/2023,NS,AF87030,X273026,Active,S,,,AA,AR,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,516L,,,,ARTESIAN 516L,1T323392,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/12/2023,NS,AF40212,X192172,Active,S,,,AA,AR,,50,50,,,,N,20240808,-0.5,0.13,0.9,0.09,41,0.06,77,0.01,27,0.04,47.4515,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G914L,,,,ARTESIAN G914L,1T323393,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/7/2023,NS,AF87030,X209895,Active,S,,,AA,AR,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,21296-1,20,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9498L,,,,ARTESIAN 9498L,1T323394,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/8/2023,NS,AF62449,X273010,Active,S,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9084L,,,,ARTESIAN 9084L,1T323395,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/27/2023,NS,AF62396,X272984,Active,S,,,AA,AR,,50,50,,,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G968L,,,,ARTESIAN G968L,1T323396,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/12/2023,NS,AF62449,X210038,Active,S,,,AA,AN,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,21296-1,20,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G936L,,,,ARTESIAN G936L,1T323397,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/14/2023,NS,AF62449,X210006,Active,S,,,AA,AR,HP,50,25,25,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,21296-1,20,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9245L,,,,ARTESIAN 9245L,1T323398,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/1/2023,NS,AF62396,X272996,Active,S,,,AA,AR,,50,50,,,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9080L,,,,ARTESIAN 9080L,1T323399,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,9/24/2023,NS,AF62396,X272982,Active,C,,,AA,AR,,50,50,,,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9224L,,,,ARTESIAN 9224L,1T323400,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,9/27/2023,NS,AF62449,X272994,Active,C,,,AA,AR,,50,50,,,,N,20240808,-6.3,0.12,2.5,0.08,47,0.07,84,0.01,25,0.05,48.822998,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,9053L,,,,ARTESIAN 9053L,1T323401,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/13/2023,NS,AF87030,X272981,Active,C,,,AA,AR,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,20826-4,54,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,E686L,,,,ARTESIAN E686L,1T323402,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,9/28/2023,NS,AF62396,X185997,Active,S,,,AA,AN,,50,50,,,,N,20240808,-5.5,0.11,1.7,0.08,44,0.04,79,0.01,26,0.03,47.6465,,,,,,,,,,,,,,,,,0,,20826-3,73,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,C0271,RH,G951L,,,,ARTESIAN G951L,1T323403,ARTESIAN CATTLE & FARMING LLC,291,ARTESIAN CATTLE & FARMING LLC,291,10/2/2023,NS,AF87030,X210021,Active,S,,,AA,AN,,50,50,,,,N,20240808,-3.6,0.08,1.6,0.07,48,0.05,86,0.01,28,0.04,51.759,,,,,,,,,,,,,,,,,0,,21296-1,20,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
